"측정일자","권역명","측정소명","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20211012","서북권","마포구","11","2","0.035","0.012","0.3","0.002"
"20211012","동북권","광진구","12","2","0.027","0.008","0.3","0.002"
"20211012","동북권","성동구","14","2","0.033","0.012","0.2","0.004"
"20211012","동북권","중랑구","11","2","0.034","0.01","0.2","0.002"
"20211012","동북권","동대문구","13","3","0.027","0.013","0.3","0.002"
"20211012","동북권","성북구","11","2","0.023","0.018","0.3","0.003"
"20211012","동북권","도봉구","14","3","0.022","0.011","0.3","0.002"
"20211012","동북권","강북구","15","3","0.022","0.01","0.2","0.002"
"20211012","동북권","노원구","14","4","0.029","0.01","0.3","0.002"
"20211012","서남권","강서구","11","3","0.026","0.013","0.3","0.002"
"20211012","서남권","구로구","14","4","0.029","0.011","0.4","0.003"
"20211012","서남권","영등포구","13","4","0.024","0.015","0.3","0.002"
"20211012","서남권","동작구","13","3","0.024","0.013","0.3","0.002"
"20211012","서남권","관악구","12","3","0.027","0.014","0.3","0.002"
"20211012","서남권","금천구","10","4","0.025","0.012","0.3","0.002"
"20211012","서남권","양천구","13","5","0.024","0.015","0.3","0.003"
"20211012","동남권","강남구","11","3","0.026","0.013","0.2","0.003"
"20211012","동남권","서초구","9","1","0.029","0.011","0.3","0.002"
"20211012","동남권","송파구","13","3","0.028","0.014","0.3","0.002"
"20211012","동남권","강동구","17","4","0.025","0.01","0.4","0.002"
"20211011","도심권","중구","28","8","0.021","0.013","0.3","0.003"
"20211011","도심권","종로구","27","12","0.023","0.013","0.4","0.003"
"20211011","도심권","용산구","27","10","0.018","0.013","0.3","0.003"
"20211011","서북권","은평구","24","11","0.018","0.01","0.4","0.003"
"20211011","서북권","서대문구","24","11","0.02","0.007","0.4","0.002"
"20211011","서북권","마포구","27","7","0.025","0.014","0.3","0.002"
"20211011","동북권","광진구","26","9","0.023","0.009","0.4","0.002"
"20211011","동북권","성동구","30","7","0.026","0.015","0.3","0.003"
"20211011","동북권","중랑구","27","8","0.028","0.012","0.3","0.002"
"20211011","동북권","동대문구","26","9","0.025","0.012","0.3","0.002"
"20211011","동북권","성북구","24","8","0.023","0.015","0.4","0.003"
"20211011","동북권","도봉구","29","8","0.021","0.01","0.5","0.002"
"20211011","동북권","강북구","29","9","0.023","0.008","0.3","0.002"
"20211011","동북권","노원구","31","11","0.023","0.011","0.4","0.002"
"20211011","서남권","강서구","29","8","0.019","0.014","0.4","0.003"
"20211011","서남권","구로구","26","9","0.025","0.011","0.4","0.003"
"20211011","서남권","영등포구","28","9","0.018","0.015","0.4","0.002"
"20211011","서남권","동작구","31","9","0.022","0.013","0.3","0.002"
"20211011","서남권","관악구","27","7","0.025","0.014","0.4","0.003"
"20211011","서남권","금천구","27","8","0.019","0.016","0.3","0.003"
"20211011","서남권","양천구","30","10","0.02","0.015","0.3","0.004"
"20211011","동남권","강남구","26","9","0.022","0.013","0.3","0.003"
"20211011","동남권","서초구","23","7","0.024","0.012","0.4","0.003"
"20211011","동남권","송파구","29","11","0.025","0.015","0.4","0.002"
"20211011","동남권","강동구","28","9","0.021","0.012","0.4","0.002"
"20211010","도심권","중구","19","10","0.02","0.018","0.4","0.003"
"20211010","도심권","종로구","17","12","0.022","0.016","0.5","0.003"
"20211010","도심권","용산구","18","12","0.017","0.02","0.4","0.003"
"20211010","서북권","은평구","17","13","0.025","0.01","0.5","0.003"
"20211010","서북권","서대문구","17","13","0.023","0.009","0.5","0.003"
"20211010","서북권","마포구","21","11","0.027","0.019","0.4","0.003"
"20211010","동북권","광진구","20","11","0.019","0.01","0.6","0.003"
"20211010","동북권","성동구","21","10","0.022","0.019","0.4","0.003"
"20211010","동북권","중랑구","19","9","0.025","0.014","0.4","0.002"
"20211010","동북권","동대문구","19","11","0.023","0.015","0.4","0.003"
"20211010","동북권","성북구","15","9","0.02","0.016","0.5","0.003"
"20211010","동북권","도봉구","17","6","0.022","0.007","0.6","0.002"
"20211010","동북권","강북구","19","9","0.024","0.008","0.3","0.002"
